,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,individual importance,total importance,individual std,total std
614,sett_exclude_features,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,2.2452747554658988e-05,0.09218730791513738,4.337328193286333e-06,0.0001083393162070393
882,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,2.242690316348192e-05,0.6358250001533137,3.0033069457438023e-06,0.00021348016536168395
616,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,2.2266344804824707e-05,0.5898446334986154,4.406056207745022e-06,0.00016571681875105174
56,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,,,,,,,,2.217829141629406e-05,0.02156407603036031,2.399420387313578e-06,7.568432421669879e-05
166,sett_model,sett_preprocess_age,sett_scale,,,,,,,,2.2041374678637835e-05,0.0024417623098513,3.3129221768689796e-06,2.184997188427312e-05
108,sett_encode_categorical,sett_fairness_grouping,sett_stratify_split,,,,,,,,2.2020155267705515e-05,0.7368695872352521,1.4578420851752798e-06,0.0002561121684179086
966,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,2.2008585362609143e-05,0.7613649648362185,4.587894992869752e-06,0.00021965710344567312
759,sett_cutoff,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,2.193519922740593e-05,0.9146611461313494,4.206373718600328e-06,0.0003174288301187533
853,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_stratify_split,,,,2.1774212159422367e-05,0.9164252912611808,2.4655643824530944e-06,0.0002840405353546802
337,sett_exclude_features,sett_fairness_grouping,sett_preprocess_income,sett_scale,,,,,,,2.175215542414488e-05,0.588872664916931,3.087623120029578e-06,0.0002095403913524398
386,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,,,,,,2.1748762716132987e-05,0.0283921523062508,2.7296093811197553e-06,0.00010350679840490517
648,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_stratify_split,,,,,2.172173113306132e-05,0.16909029658845612,2.4119919088458685e-06,0.0001534174048037836
637,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,,,,,2.1679964025062072e-05,0.633347187780649,2.5653952839856596e-06,0.00023839581063320598
430,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_scale,sett_stratify_split,,,,,,2.150250383454897e-05,0.9036424478352484,2.0750815505066405e-06,0.0003404159915964676
273,sett_encode_categorical,sett_exclude_features,sett_model,sett_stratify_split,,,,,,,2.148690163265091e-05,0.0828384542154865,2.3263325035880542e-06,0.0001140294581132708
6,sett_preprocess_age,,,,,,,,,,2.146680598105584e-05,2.146680598105584e-05,2.8511910110443773e-06,2.8511910110443773e-06
684,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_stratify_split,,,,,2.143352175630136e-05,0.1711862931218573,2.2745914209094567e-06,0.0001487479275041025
846,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,2.1323551500268836e-05,0.7542502490439418,3.598160576896024e-06,0.00020667651794767
529,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_stratify_split,,,,,,2.13071283997191e-05,0.7469048625916919,2.379539792650773e-06,0.00024190795505532576
884,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,2.1294939769491023e-05,0.9197774127628547,2.2769847086540623e-06,0.00029146229983345405
363,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_scale,,,,,,,2.1266678104311522e-05,0.009011256290022585,4.431395442312449e-06,6.46787707506361e-05
682,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,2.1239014929613973e-05,0.030708002789196748,2.976022509828499e-06,6.30579046514631e-05
508,sett_cutoff,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,2.117900396985092e-05,0.16936796134598409,4.094180363997065e-06,0.0001502467985940528
604,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,,,,,,2.111908895201396e-05,0.5994050730836461,2.062985428272997e-06,0.0001980840361458715
889,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,2.0793500980733524e-05,0.9150099146053903,3.278872439610844e-06,0.0002856772103299124
367,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,,2.071410121200911e-05,0.07972291659651332,2.9493151903878857e-06,0.00012245387013632816
421,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,,,2.0642958152291747e-05,0.6193676174981967,2.8058145296942595e-06,0.0002499609575153517
922,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,2.0630583424761814e-05,0.9210946398183639,5.354058231875734e-06,0.0002879759049261695
122,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,,,,,,,,2.061743771385722e-05,0.003135363005419476,2.805555578922533e-06,3.962974421083871e-05
689,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,2.0547144616301378e-05,0.16882150484206832,3.180650443486517e-06,0.0001529330094981534
171,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,,,2.0494333665520002e-05,0.0030992696272975646,3.4248783664840862e-06,5.768134889817332e-05
260,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,,,,,,,2.0414756696978478e-05,0.0049376566131464125,3.090603832469668e-06,5.119310115631996e-05
202,sett_cutoff,sett_encode_categorical,sett_scale,sett_stratify_split,,,,,,,2.0378113316829438e-05,0.16362952441197498,2.2022410899913997e-06,0.00016403989021374015
906,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,,,,2.0102654373998705e-05,0.6585620570759771,2.3934763853131657e-06,0.00025239748827968233
741,sett_cutoff,sett_exclude_features,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,1.9835780202723563e-05,0.1730501406163128,5.359677180492641e-06,0.00015429506761665518
174,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,,,1.9694789762931205e-05,0.08100505442733291,2.5733293412184413e-06,0.00012402014701180005
911,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_scale,sett_stratify_split,,,,1.9665339718653486e-05,0.9206964339230679,2.753914703582008e-06,0.00031044262183605635
725,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,1.9615597612811103e-05,0.1713022717549264,2.7764178634016307e-06,0.0001612482387373485
193,sett_cutoff,sett_encode_categorical,sett_model,sett_preprocess_age,,,,,,,1.9517101622095714e-05,0.022189242803656015,2.6179784250644056e-06,7.701574348413306e-05
600,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,1.943868468853038e-05,0.08569529322771424,2.9757224184519356e-06,0.00013100935693446977
694,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,,1.9322174587227422e-05,0.9112580525789509,3.65743136535679e-06,0.0003113198162170908
623,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,1.928420785019001e-05,0.7426165322255514,2.7695259957656304e-06,0.00025708365330630534
931,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,1.928377283709821e-05,0.5997553254354652,2.3416138533783666e-06,0.0002145014723398013
619,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,,,,,,1.9283281395350365e-05,0.5976296480242747,3.6198922856831432e-06,0.00019270938726633833
851,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,,,,1.926902054901238e-05,0.6303806600423894,1.7878214923220975e-06,0.000218642172365198
579,sett_encode_categorical,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,1.924253388864013e-05,0.08807598433532805,3.4222586276753133e-06,0.00011226514157804342
828,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,1.923201937082421e-05,0.7544863263924693,2.9855449598130747e-06,0.00027681463216602294
116,sett_encode_categorical,sett_preprocess_income,sett_scale,,,,,,,,1.9106105536516256e-05,0.0031250286991118077,3.6327740967787628e-06,6.132001858427536e-05
761,sett_cutoff,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,1.907230699923411e-05,0.9141227577433308,5.31207279249915e-06,0.00030361170844303586
773,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,1.9057849773232606e-05,0.008792828769937894,2.4670881444435736e-06,7.949396939892259e-05
379,sett_fairness_grouping,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,,1.89937364787239e-05,0.7425657189944148,2.586905788127509e-06,0.0002575477500475407
628,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,,1.898761814467618e-05,0.08346008016669129,2.0838146478035447e-06,0.00011171457116829188
833,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,1.8879611641472496e-05,0.08627192711184799,2.8243472812507307e-06,0.00012858446335137653
764,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,,,,,1.8718542732299416e-05,0.5984865114378122,2.3561571441308687e-06,0.00020171925539519178
55,sett_cutoff,sett_encode_categorical,sett_exclude_features,,,,,,,,1.867552101130173e-05,0.022032646877234514,2.679277982223787e-06,9.069582394120476e-05
842,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,1.8665639135097482e-05,0.7494970449252476,2.1714753352108437e-06,0.00022283393822387687
924,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,1.8632084993374122e-05,0.6473719852618445,3.8150256006270445e-06,0.00021893882252701957
646,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,,,,,1.8523977535872004e-05,0.02697526839190605,1.6923046662066477e-06,8.1281446402615e-05
963,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,1.8512316875343634e-05,0.755626895638139,2.7747695649341975e-06,0.00025984133484748516
839,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,1.8492502931488466e-05,0.09347530456564074,5.5959499194276834e-06,0.00010076152382836849
489,sett_cutoff,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_scale,,,,,,1.8474617840499288e-05,0.036188591714623276,2.276304447641308e-06,9.414193947905406e-05
965,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,1.846597090121413e-05,0.7649842771311239,5.587953800839197e-06,0.00018389454165815804
970,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,,,1.8350090053796524e-05,0.661977392175894,2.7761250322152325e-06,0.0002768883097047112
813,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,1.8239416117193575e-05,0.5950596829294312,3.2742161242747817e-06,0.00016582749016757283
197,sett_cutoff,sett_encode_categorical,sett_preprocess_age,sett_preprocess_income,,,,,,,1.8219268211307618e-05,0.022900780294919914,3.5060993297330805e-06,6.951954225294193e-05
671,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,1.8191649223692956e-05,0.17305056892744003,3.0277087172971387e-06,0.00015191684953841703
829,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,1.815249528529358e-05,0.014213579084432756,2.377105628268045e-06,9.657460711565369e-05
860,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_scale,,,,1.8111687741466644e-05,0.044077239035945986,2.9502351263715424e-06,0.00011569653661578437
72,sett_cutoff,sett_exclude_subgroups,sett_preprocess_age,,,,,,,,1.808647994579746e-05,0.02159627794098398,2.4972598621115183e-06,7.542206891422265e-05
433,sett_cutoff,sett_encode_categorical,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,1.8001556936389892e-05,0.1673655833773136,3.4983358792869246e-06,0.00014618247898149264
928,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,1.7923778565344855e-05,0.9209018397573588,2.967701627095126e-06,0.00031440573238711
137,sett_exclude_features,sett_preprocess_income,sett_scale,,,,,,,,1.7901943163337188e-05,0.004731714785874138,3.2469809965851377e-06,6.89519502071129e-05
145,sett_exclude_subgroups,sett_model,sett_preprocess_age,,,,,,,,1.7890083361358838e-05,0.001251509733725495,3.1616086122776195e-06,2.3372740112732123e-05
756,sett_cutoff,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,1.7879516778158497e-05,0.17212453386144957,2.8477608862965817e-06,0.00016455081613753688
517,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_income,,,,,,1.7795696931177372e-05,0.008118281932073868,2.529070102319823e-06,7.278672833174491e-05
752,sett_cutoff,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,1.7773772068498727e-05,0.03723136707072236,3.8086659724143574e-06,7.431554395052303e-05
876,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_preprocess_income,sett_scale,sett_stratify_split,,,,1.774311105794894e-05,0.9210790752007214,2.986603682558908e-06,0.0003073396872016636
816,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,1.7707582107638457e-05,0.7543569638896641,2.9802653188141484e-06,0.00024355075582696158
693,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,,,,,1.7666792648752268e-05,0.6238404376492446,2.3486898276131537e-06,0.00024561111226561127
350,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,,,,1.7619551227846377e-05,0.5852339419323178,3.3173577851436448e-06,0.00017265721594570145
510,sett_cutoff,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,1.7610903339039963e-05,0.16933450937684374,5.1148031349282815e-06,0.0001576474796850429
957,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,1.7527662062371167e-05,0.09216871895446115,2.302673821205696e-06,0.00011930671282311957
151,sett_exclude_subgroups,sett_preprocess_age,sett_stratify_split,,,,,,,,1.74475614498513e-05,0.07833449890527441,2.326738010907756e-06,0.00012127659795562202
610,sett_exclude_features,sett_fairness_grouping,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,1.7293220771100557e-05,0.7465719957000378,3.7517102541890075e-06,0.000252646694436182
425,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,,,,,,1.7272983901860498e-05,0.6205404714747229,3.0987310243840223e-06,0.00021833853072569925
718,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_scale,,,,,1.724937030611895e-05,0.03253177466473019,2.48277842852027e-06,0.00010758201633538892
904,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,,,,1.7224997880307668e-05,0.6412779705537954,2.324910092134276e-06,0.0002492212922460274
701,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,1.7219733289212018e-05,0.9144725401215454,2.83879158836919e-06,0.0003311163387959657
1010,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,1.7200914077886663e-05,0.7641030924585495,2.45055814664765e-06,0.00022832064287623598
109,sett_encode_categorical,sett_model,sett_preprocess_age,,,,,,,,1.718896217508227e-05,0.0005909381863634038,2.175449076055382e-06,1.1188252832820008e-05
885,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,,,,1.715873793528326e-05,0.6480812942283567,2.295738616225728e-06,0.00023840586491213778
432,sett_cutoff,sett_encode_categorical,sett_model,sett_preprocess_age,sett_scale,,,,,,1.7103727453507238e-05,0.024787218556398524,2.3206889074217514e-06,7.640253490462064e-05
1007,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,1.6975183976480615e-05,0.7570974342951551,3.1712765177429714e-06,0.00026631712019242455
945,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,1.6974253553192057e-05,0.08701872396966118,3.0906043261071945e-06,0.00012881111967150675
37,sett_exclude_subgroups,sett_preprocess_income,,,,,,,,,1.696627166144602e-05,0.0012264897344478583,1.9818396538267096e-06,3.0750916033721e-05
334,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,,,,,,,1.692716604771059e-05,0.5852305116620178,2.6663524211122184e-06,0.00017348236041813913
356,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_stratify_split,,,,,,,1.6852597786453273e-05,0.7401458819775961,2.0843078660388056e-06,0.0002605497463332558
307,sett_encode_categorical,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,,1.6789213257737497e-05,0.07920538452130199,3.788554035070817e-06,0.00010380353035406253
639,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,,,,,1.6730290964154738e-05,0.6292978295191891,2.783235070733337e-06,0.0002330829142437284
959,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,1.666101281329845e-05,0.6090029643148493,2.4569016916126797e-06,0.0002409877196195533
320,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,,,,,,,1.6629901587948904e-05,0.0048848601054430575,1.8524018863703435e-06,4.9279361926785315e-05
349,sett_exclude_features,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,,1.6623135326953595e-05,0.08328171179708321,3.354353300944755e-06,0.0001245690436243215
594,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_scale,,,,,,1.6435831250833507e-05,0.01352722571347837,2.559124701786104e-06,9.695966466356574e-05
330,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,,,,1.643051946195873e-05,0.5869134697455888,2.840051345660211e-06,0.00018880966057800152
440,sett_cutoff,sett_encode_categorical,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,1.6386263545474156e-05,0.16951246312177984,2.5614706846980813e-06,0.0001629909697492358
480,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,,,,,,1.6042271641398462e-05,0.6235668669093971,2.5250407382337855e-06,0.0002214805614380763
547,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,,,,,,1.599910696484721e-05,0.5899644415585195,2.5056621383806546e-06,0.0001663905933967533
568,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,1.5801963788838248e-05,0.7400018589085919,3.6550058693868367e-06,0.00023359756368606415
177,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_model,,,,,,,1.5750984793569205e-05,0.02505205774526203,2.5167257590376387e-06,9.028584436327227e-05
233,sett_cutoff,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,,,,,,,1.574721104986824e-05,0.023840378076602865,2.363893585828753e-06,7.240013303284518e-05
626,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,1.5555841082535487e-05,0.009416421154521263,3.3606557046978015e-06,6.147322141893894e-05
581,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,,,1.5547625278435087e-05,0.5932137580217834,2.0584514725809198e-06,0.00019760212725442947
30,sett_exclude_features,sett_preprocess_age,,,,,,,,,1.554529216066376e-05,0.0014858231774897389,2.2672851825113145e-06,2.224745311306996e-05
811,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,1.5508758352882093e-05,0.09076248172483954,2.2351265273097174e-06,0.00012110399202311586
293,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_income,sett_stratify_split,,,,,,,1.550010092914242e-05,0.07976395166353265,3.033238388384931e-06,0.00012453429793111382
685,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_scale,,,,,1.5334915852259024e-05,0.03767736649109085,2.0572400758440533e-06,8.154144457404579e-05
388,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,,,,,,1.532682191168086e-05,0.026427025521245984,2.476241393396391e-06,8.932885558139899e-05
801,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,,,,,1.5227621690054004e-05,0.598713944722219,2.466416104481682e-06,0.0001849875287767139
955,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,1.5100291162734911e-05,0.7614133494184218,2.2081874468420527e-06,0.0002458769744595582
785,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,,1.5084014008146287e-05,0.7479593042837657,2.7737851320208195e-06,0.00022848151799353784
642,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,,,,,1.5028537332517201e-05,0.02920652396542868,2.0775859117373558e-06,0.00010315237109440539
406,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,,,,,,1.4929608058724949e-05,0.623191904911861,2.5398169427996127e-06,0.00023949354271790652
776,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_scale,,,,,1.4898846022146913e-05,0.014312272569696225,3.459364257140751e-06,9.468447880320831e-05
847,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,1.4874108865929792e-05,0.6348696658546318,2.081768160802707e-06,0.00023601287441535072
951,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,1.4791259400886065e-05,0.09490581615425658,2.868002406293047e-06,0.00010104740316433651
783,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,1.4720349718789323e-05,0.5926260514547863,2.8387889088641297e-06,0.00018293748390999979
236,sett_cutoff,sett_exclude_subgroups,sett_preprocess_income,sett_scale,,,,,,,1.4712001055691273e-05,0.026894709289370614,1.7474694529807519e-06,0.00010065628535497734
536,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,1.4695933418510983e-05,0.006610751945506984,2.5489744673767466e-06,5.8952631737678216e-05
674,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_scale,,,,,1.4695107248089086e-05,0.6286445492071608,1.1345257246044258e-06,0.00023944843044515222
205,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,,,,,,,1.4625673408786043e-05,0.02398882657598099,2.8964885079990593e-06,8.73262449558917e-05
1009,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,1.4535294728321894e-05,0.7676537621858144,2.75277365122609e-06,0.00018786140649645856
185,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_income,,,,,,,1.452467934048281e-05,0.023873493636233815,2.7298813332230838e-06,7.731145256571965e-05
26,sett_encode_categorical,sett_stratify_split,,,,,,,,,1.4519165664594704e-05,0.07754714458335153,1.164365349112935e-06,0.00012377398600454972
538,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,1.4502313623205993e-05,0.08338093815782133,2.705240001001535e-06,0.0001084461572157372
1005,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,1.4438744064926195e-05,0.7667564351028038,1.8004175727815202e-06,0.0002671055989136642
311,sett_encode_categorical,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,,,,1.4409073069654653e-05,0.003249016689718419,2.856701688726408e-06,5.9319263653965765e-05
543,sett_encode_categorical,sett_exclude_features,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,1.4393885171519061e-05,0.08133044633018942,1.860050943993258e-06,0.00011417280692027314
417,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_preprocess_age,sett_stratify_split,,,,,,1.4379151421670708e-05,0.1646477882339988,1.8823534290502669e-06,0.00015322761625597344
324,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,,,,,,,1.4231991330386057e-05,0.003268985525430754,1.628124116769257e-06,4.012854451757224e-05
442,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,,,,,,1.4231165812219766e-05,0.624780034543722,2.7940297828470017e-06,0.00024251108752108667
391,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,,,,,,1.4211536002815313e-05,0.624874059345511,3.024669242220638e-06,0.00025006736634562287
943,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,1.4183289147857075e-05,0.09170897076823192,1.8203616860885136e-06,0.00013991512119854488
511,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,,,,,,1.4178438434004456e-05,0.5932179581264965,2.30969018758761e-06,0.00020316919497165197
